,Gene-Identifier,X211WA,X076ER,X164MY,X331HA,X011DA,X349LE,X288BE,X296NY,X215HE,X092NO,X261EN,X223LI,X154AN,X111MA,X379BA,X035SI,X158KU,X121LE,X183AN,X031ER,X075DA,X136ER,X174HE,X018GU,X142SW,X086LI,X330IG,X172SA,X304VE,X259AB,X376FR,X166JO,X085RY,X040TH,X185NY,X045OL,X372LU,X309EV,X307EG,X087BU,X138BR,X327EN,X319AN,X112FR,X204FA,X188AH,X216AN,X178WA,X281BR,X029AN,X240SM,X225KA,X192LA,X231CA,X132VI,X119AN,X048SA,X318KI,X095NI,X019ER,X380MO,X246TA,X341UL,X243BE,X347JA,X196SA,X325OS,X345VI,X115LU,X157HA,X041LA,X242KR,X377DE,X210NI,X161JO,X374BR,X123ER,X170FA,X028JA,X298LA,X003WI,X036AR,X229LA,X101GL,X049SA,X285FL,X187OL,X202NI,X171SO,X069EK,X373LI,X283AN,X276EK,X258VE,X005JO,X122FO,X282WI,X350JO,X310WI,X297PE,X352AN,X160LU,X027JO,X214WI,X137TH,X284JE,X268AR,X057FR,X191SA,X176TH,X146HO,X360RI,X054BO,X084GE,X213BI,X059HO,X128SA,X024BJ,X264LA,X150JO,X074KA,X072TE,X056EN,X089HO,X262SP,X014ER,X249LU,X126AS,X371AS,X055SV,X081UL,X079JA,X365MA,X275WE,X015HE,X165AN,X221LU,X333SI,X218BE,X260LI,X382GU,X361NO,X113SO,X199PO,X351OL,X356AL,X206RI,X219WO,X117KO,X184LO,X125WA,X063PE,X052ZA,X010BJ,X244SO,X071AV,X342BL,X336MO,X026NA
406,225719_s_at,7.607764,8.092007,7.954024,8.05872,8.625597,7.78241,7.833456,8.936623,8.341119,8.066599,7.531241,8.514341,8.678337,7.957846,7.850704,8.262527,7.605817,7.946592,7.648311,8.242072,8.975381,8.103138,7.805197,8.181139,8.41661,7.988381,8.2523,8.581151,8.321836,8.02658,8.234689,8.253226,8.037678,7.935279,8.307576,8.362036,8.101371,7.58291,8.097002,7.86738,8.164673,8.565725,7.744496,7.865263,7.474435,7.664075,8.03763,7.548833,7.985483,8.471416,7.883024,8.074726,8.624022,7.618836,7.812174,8.29161,8.393638,7.804728,8.252211,9.038715,8.746988,8.446306,7.996599,8.14395,7.709608,7.528402,8.39791,8.364641,7.811339,7.929434,8.449743,7.706058,7.957976,7.671098,8.680371,8.105345,8.436414,8.564366,7.982461,8.098883,7.51412,8.396228,8.05377,8.365328,8.087376,8.60202,8.597238,8.278509,9.472,7.943045,8.341956,8.253914,8.51226,8.484952,8.342692,7.931176,8.496019,8.855216,8.222369,8.371869,8.087236,8.431891,8.206909,7.900435,7.547538,7.692896,8.474359,8.422221,7.974681,7.697098,8.181893,8.590852,7.842466,8.573318,6.751782,8.407729,7.843228,7.994687,8.432454,8.568958,7.9665,8.795521,7.608239,8.118617,8.47338,7.742208,8.369916,7.869154,7.821747,9.011003,8.418397,8.046394,8.059256,8.214099,8.158515,8.246043,8.101359,7.747902,7.746477,8.318468,7.794191,8.099245,8.201239,7.561633,8.535238,8.997041,8.136804,7.872686,7.763974,8.220713,8.432791,7.392587,8.256704,8.352141,8.42007,8.209637,8.59898,8.543479,7.904156
407,203145_at,5.460981,6.433136,5.780553,6.956525,6.151446,7.338103,6.357031,7.585782,6.615411,5.833474,5.895408,7.580536,6.504554,5.947249,5.832143,5.574514,5.433758,5.90335,6.539728,6.61983,7.396674,6.001094,6.139364,5.875659,6.483736,5.605514,5.939892,4.872499,6.187989,5.707475,6.463918,6.408426,5.967912,6.397208,6.833729,7.472577,6.75463,5.706817,5.873043,5.645909,6.520759,6.840275,6.554369,6.130424,4.754902,5.82596,6.357994,5.145204,6.399276,6.884556,5.319044,5.739307,7.352546,5.813875,6.113776,6.482583,6.916126,5.519907,6.372283,6.36912,6.235396,7.157459,6.784867,6.155158,6.045273,5.767004,8.072626,6.367821,6.121296,6.057593,5.662835,6.433421,5.698168,6.181233,8.204574,6.211689,5.703974,7.925423,6.252475,5.843338,7.012634,6.339772,5.937244,6.288281,6.028515,6.269562,7.321746,5.850369,6.892836,6.508105,6.022644,6.017348,6.946268,6.831501,5.957274,6.398645,6.553003,6.773183,6.087704,5.660685,5.601766,6.111366,6.067596,7.324316,5.695901,5.861376,6.163077,6.051392,6.602382,5.721943,5.790005,6.687688,6.326381,8.201492,5.687058,6.494695,7.143877,5.082293,5.736582,7.593691,5.791234,7.612281,5.511927,6.619481,5.940028,6.6177,5.874888,6.02441,7.106538,6.514866,6.553061,5.684127,6.701856,6.860956,6.568839,5.81347,6.616332,5.666214,6.190912,5.984255,7.553247,5.947658,6.921819,5.215648,7.473915,8.076654,6.215579,5.920399,6.601415,6.094706,6.637138,6.341822,7.124076,6.199776,6.305756,6.440611,6.733374,7.139431,6.251384
408,208714_at,8.561882,9.009236,8.305206,7.762759,8.586756,8.377625,8.117668,8.15625,7.954574,7.384557,8.047522,7.193207,8.470588,8.224697,7.985905,8.26532,7.909105,7.827698,8.058062,7.782699,8.675689,8.095935,8.020362,7.819937,8.33626,7.802932,8.239856,8.178422,8.139713,8.217598,8.18025,7.490516,8.032108,7.983473,7.954743,8.23526,8.313035,8.023406,7.989763,8.187381,7.98312,9.148415,8.323829,8.087506,8.319843,8.105146,8.015514,7.892238,8.256456,8.395238,7.636247,8.153303,7.957503,8.391405,7.868526,7.886125,8.198762,7.934576,7.907752,9.035441,8.258714,8.707773,7.993,8.312469,7.888403,7.80752,8.065286,7.811656,8.122089,7.965786,8.227261,8.164423,7.430774,8.389583,7.959627,8.198011,7.721864,8.181025,8.175848,6.920021,7.166075,8.048965,8.178299,8.291558,8.028413,8.266314,7.528457,8.204009,7.9764,7.973465,8.36105,7.84217,8.430182,8.934971,8.280937,8.349042,7.988775,8.625737,8.162729,7.871244,8.307606,7.762782,8.173049,8.190399,7.82338,7.900542,7.935938,8.014651,7.987894,7.955099,7.955528,8.503946,8.479977,8.482429,8.199302,7.655959,8.188304,8.486601,8.004613,8.368301,8.166682,8.711236,8.117934,8.544002,8.075786,7.62548,8.455494,8.038801,7.598161,8.764605,8.310939,8.283043,8.485091,8.255108,8.097889,7.977504,8.23188,8.062458,8.010071,7.983314,8.106777,7.649209,8.095466,8.07055,8.449854,8.420844,8.039573,7.853305,8.403147,8.12102,8.123003,7.943075,8.471802,8.40402,8.407836,7.937807,8.565494,8.726764,7.809971
409,223894_s_at,7.82882,7.506278,7.569953,7.585117,8.130319,7.980616,7.541755,8.429267,7.293707,6.809722,7.474332,6.881546,8.364537,7.048919,7.636786,7.591506,7.317953,7.636909,7.338724,7.315519,8.023355,7.484661,7.69364,7.299183,8.297979,7.464549,7.692201,7.264715,8.755652,7.56291,7.794524,7.625181,7.242467,7.707187,8.307029,7.444554,8.206232,7.616039,7.245372,7.660811,7.301374,8.021771,7.29875,7.113652,7.666256,7.878585,7.62353,7.881883,7.250395,7.503229,6.993052,7.245426,7.837186,6.940485,7.368773,7.960823,8.042396,7.767155,7.847042,7.74991,8.313243,7.884571,7.310052,7.719739,7.418761,6.670079,7.509408,6.584142,7.325582,7.423845,7.958209,7.341319,7.04412,7.859964,8.043045,7.365243,6.993164,7.514276,8.006198,7.245777,7.919038,8.227416,7.458641,7.23596,8.296199,8.316449,7.6574,7.182874,8.146482,7.28956,7.491401,7.370616,7.728547,8.166798,7.422179,7.261371,7.688505,8.040376,7.336701,7.737782,7.528375,8.023465,7.957761,7.863907,7.473973,7.891641,7.755842,7.738939,7.793357,7.30342,7.869276,7.826675,7.822897,7.715195,7.190096,6.798478,7.108757,6.955958,7.475859,8.189701,7.557584,7.5483,7.472478,7.245772,7.103324,7.926345,7.87784,6.837869,7.614632,7.559688,6.507303,7.855667,8.148547,7.846199,8.128863,7.279791,7.884103,7.539258,6.994119,7.085606,7.613962,7.155538,8.012305,7.191611,7.734543,7.902169,7.385976,7.579352,7.474845,7.717906,8.297078,7.295824,7.698207,8.078063,7.8857,7.070089,6.970496,8.097266,7.043444
410,212189_s_at,6.332385,6.303315,6.866769,6.573617,7.036043,7.038706,6.623843,7.355968,6.83294,6.736953,6.507768,6.684623,7.097468,6.431081,6.975446,6.385994,6.397161,7.007639,6.624839,6.562122,6.292697,6.778079,6.441766,5.957388,6.810222,6.966973,6.868272,6.228231,6.588841,6.486762,6.653599,6.865245,6.88792,6.146011,7.258998,6.975818,6.692193,6.089466,6.752172,6.773692,6.460542,6.963127,6.678634,6.631723,6.384784,6.550608,7.030531,6.54912,7.037213,7.154058,7.015832,6.771984,7.064051,6.588393,6.663093,6.835008,7.174432,6.567497,7.088596,7.228861,7.405193,7.22254,6.996634,6.524858,6.214959,6.514153,6.621892,7.003109,5.899149,6.28089,6.789637,6.403202,6.640402,6.404216,6.570332,7.124494,6.641407,6.318988,6.639036,6.480551,6.63513,6.458756,6.101445,6.761164,7.3737,6.646452,6.736936,6.659092,6.772101,6.600366,6.922202,6.777654,7.172373,6.798886,6.506514,6.326607,6.588512,7.12576,6.222787,6.547578,7.058135,6.802568,7.04209,5.733687,6.321676,6.956308,6.434331,6.227528,6.141187,6.924619,6.39166,6.947282,7.155479,6.27501,6.689511,6.84853,7.425693,6.137513,5.91708,7.136273,6.121398,6.992914,6.547913,7.067582,7.169842,7.016931,6.814217,6.573245,7.229255,5.872502,7.327028,7.222771,7.059758,6.202712,6.358437,6.952651,7.243554,6.112909,6.881639,6.823003,6.235604,6.701707,6.950866,6.516731,7.193597,6.72448,6.950975,6.382515,7.029788,6.661897,6.24059,6.553847,7.521972,6.847993,6.590663,6.391543,7.189678,6.604403,6.580377
411,240446_at,5.565462,4.424053,6.008562,5.253515,5.610906,5.52598,6.516461,6.192132,4.080637,5.943565,5.551419,5.169447,6.30224,4.087257,6.245472,6.836764,4.768381,5.700718,6.649134,5.962242,6.843996,5.21809,5.949062,6.365954,4.566117,5.278799,5.561835,6.270044,6.574238,5.098238,5.319014,4.96201,6.837729,6.397935,5.903649,5.191318,6.541353,6.50116,6.452064,4.795234,6.438993,6.315876,5.394408,7.003198,5.887516,5.255499,5.086817,5.786828,6.412496,6.668064,4.278401,6.136798,5.436526,6.131419,6.389253,6.514788,6.456378,6.171507,6.076704,6.554521,6.506088,6.122414,7.019253,6.609863,4.939522,6.702212,5.911875,6.083514,6.012135,5.256359,6.605643,4.786698,6.54125,5.125511,6.548876,6.553501,5.811918,4.14698,5.718962,5.678684,5.781359,6.246016,5.887493,6.879797,4.93854,5.267744,5.479134,6.283711,5.781956,5.466476,5.855248,6.103644,6.160958,5.860353,4.96789,5.982563,6.011112,6.406813,6.670643,6.332435,5.415859,6.015299,4.965231,5.270292,5.054238,6.413548,6.451836,6.490997,3.956672,5.167291,5.466854,5.735411,6.308532,5.610841,5.254852,6.03587,5.226591,7.054513,6.373415,4.95837,6.18681,6.762644,4.736767,5.535094,6.106604,6.946629,5.225206,5.458881,4.676703,5.17138,4.71305,6.676157,6.00323,6.240026,6.046965,6.435865,5.95777,5.141445,5.975964,5.603695,4.668714,4.249215,6.672543,5.678274,5.741307,6.171757,4.52008,5.540649,5.268767,6.194148,6.601483,6.283423,6.449321,6.018981,5.570634,5.530173,5.042402,6.502546,5.014711
412,218305_at,6.484079,6.35736,6.646986,7.383407,7.273269,7.413052,6.830018,7.015968,6.33779,6.917841,6.304196,7.131072,7.420604,6.253107,7.016935,7.023701,6.39388,6.682179,7.078079,6.27444,7.423509,6.794769,6.818984,6.544995,7.281808,6.669576,6.729031,6.72508,6.668415,6.994869,6.832761,6.527789,6.721281,7.273774,6.929468,7.068457,6.677293,6.518461,6.764428,6.832992,7.478302,7.60772,6.755479,6.293558,6.681698,6.82431,7.024505,6.260224,7.097994,7.617936,6.095125,6.668448,7.267692,6.778894,6.314112,6.786379,7.091831,6.856438,6.878341,7.622759,7.091885,7.157981,6.838147,6.777336,6.392852,6.665148,6.941233,6.756035,6.762605,6.91489,6.880771,7.162387,7.118939,6.794987,6.997216,7.202748,6.928016,7.302907,6.347223,6.959068,6.471603,7.278501,6.410905,6.548767,6.755684,6.593725,6.791045,6.950369,7.396868,6.281367,6.539289,6.845516,6.88502,8.31576,6.723835,6.658072,6.733416,7.309875,7.399906,6.957474,7.019632,6.609956,6.783726,7.521994,6.362945,6.675857,6.586312,6.892907,6.658167,6.260233,6.770012,7.140199,6.840529,7.197301,6.921983,6.905287,7.296569,6.753357,7.376011,7.585818,6.569988,7.487279,6.926234,6.579416,6.734843,7.258354,6.751771,6.801229,7.351151,7.435978,6.759501,6.935191,7.133227,7.3553,6.809467,6.831955,6.793814,7.419127,6.759647,7.148904,7.080669,6.788773,7.488144,6.786621,7.09074,7.191045,7.23502,6.172475,6.951535,6.611178,6.761356,6.698423,7.439117,6.895795,7.177186,6.428926,7.598867,6.78397,6.583584
413,212675_s_at,7.665121,6.9641,6.959821,6.424743,6.909384,6.886927,7.624498,6.901486,6.662669,7.472727,7.090018,6.650219,5.984609,6.43818,7.498286,7.325434,7.258722,6.610629,6.31602,7.228617,6.253756,7.594326,7.267043,7.161652,6.829568,7.657409,7.256038,7.38616,7.079161,7.561621,6.929052,7.273709,7.535486,5.560671,7.074149,6.838318,6.459605,6.868845,7.813817,7.238556,7.319462,6.78925,6.519788,6.97999,7.028736,7.658886,6.796908,6.999823,7.432004,6.216035,7.575166,7.752897,6.060818,7.405444,7.129189,6.930816,7.209332,7.266765,6.800274,7.130442,6.45792,6.850674,7.220463,7.513414,7.287975,7.524922,6.823567,7.161027,7.151867,7.665925,7.000058,6.997921,7.575849,7.41729,6.44677,7.01864,7.708819,6.820719,7.165817,7.878713,7.723278,7.250966,7.293022,6.803474,7.528063,6.97719,7.075367,7.77456,7.050383,6.664248,6.292677,7.110203,7.072466,7.447143,7.217314,6.931762,7.11692,6.37473,7.29749,6.933489,7.854414,6.99443,6.850978,7.098977,7.27377,7.617188,7.205641,6.960969,6.420373,7.856735,7.010208,7.202504,6.586698,7.46895,7.012064,7.224061,7.239808,7.175873,6.824833,6.549632,7.932355,7.641128,7.356588,6.716402,7.45655,7.217555,6.56711,7.405942,7.92158,7.224666,7.291948,7.301188,7.326276,7.133626,7.00243,7.88417,7.095079,7.016589,7.368314,7.720212,6.857948,7.128608,7.23085,7.376343,6.552532,6.454636,7.674238,7.397098,6.955261,7.665996,7.180688,7.157051,6.473322,6.820677,6.55275,6.916319,6.736015,6.40086,7.026631
414,241724_x_at,6.886881,7.141123,7.061953,6.489459,7.193257,6.990943,7.061767,7.413071,7.347118,6.868415,6.914331,7.767076,7.00749,7.538292,7.526023,7.490351,7.453668,6.817164,6.777507,7.21608,6.623949,7.050235,7.346894,7.447115,7.068734,7.923532,7.07453,7.370814,7.050821,7.277276,7.118228,7.370763,6.923965,7.192098,8.141015,7.148466,7.14563,7.038338,7.274548,7.03283,7.433456,6.879573,7.002125,6.858889,7.476096,6.899848,6.923299,7.142525,6.949534,6.924254,7.223688,7.460221,6.481769,6.120693,7.752761,7.26744,7.124393,7.779648,7.176511,7.446454,7.259747,7.288707,7.763445,7.59045,7.177174,7.709202,7.298169,6.5967,6.978856,6.537499,7.695994,7.182698,7.280057,7.129973,7.209541,7.481703,6.7996,7.303124,7.619802,7.696114,7.133286,7.40059,7.413696,7.424746,7.076606,7.022687,7.353997,6.902479,7.281321,7.176663,7.399396,7.366115,7.194423,7.114693,7.012034,7.437805,6.75756,7.434951,6.725899,7.275932,6.221455,7.865936,7.394114,7.301824,6.234864,7.135336,7.572058,7.348318,7.056237,7.159141,7.40182,7.7528,7.361074,7.048316,7.073708,7.638165,7.182767,6.964384,6.756363,6.964896,7.457724,7.253355,6.509813,7.738609,6.91396,8.025337,6.669362,7.625341,7.207957,7.707039,6.664119,7.266453,7.215785,7.433548,7.764543,6.666289,7.287903,7.3638,7.014408,7.375011,6.929354,7.069909,7.570747,6.814703,7.508265,7.654154,7.149106,7.248568,7.027811,7.308087,7.232742,7.48262,7.367164,6.866769,7.112421,7.160623,7.246241,7.280234,6.837747
415,216602_s_at,6.651894,6.543001,6.726064,7.17077,7.097686,7.257551,6.545054,6.812515,6.000871,3.997936,6.598191,4.138509,7.183824,6.247416,6.997503,7.007829,6.69178,6.487026,6.263333,6.625322,6.562913,6.619639,6.884394,6.78755,7.356142,5.704895,7.046236,6.79423,7.304091,7.023527,6.893748,4.096744,6.31693,7.258883,7.106933,7.119384,7.145979,6.310027,6.792717,7.11944,7.756257,8.096719,6.757008,6.704993,6.387927,7.118888,6.860143,7.099177,7.137905,7.463948,4.126554,6.652688,7.487259,6.704172,5.742997,6.90508,6.913839,6.785015,6.764266,7.345503,6.89394,6.702937,7.602151,6.555122,6.688436,6.676684,6.718323,5.734128,7.031113,6.517214,7.228181,6.863336,5.521987,6.84384,6.196825,6.457293,5.903113,7.079883,6.87606,3.571004,5.150683,7.058077,6.882849,6.523142,7.508167,6.927672,5.125836,6.75669,7.259654,6.763317,7.461758,6.856809,7.553769,7.878657,7.366147,7.155872,6.845048,7.444522,6.557558,6.767052,6.31321,6.818096,7.455611,7.233974,6.485166,6.788419,6.819659,6.073971,5.942594,6.418322,6.828262,7.12058,7.293209,6.99237,6.901243,5.668701,5.63351,7.016206,6.521252,7.332766,6.375928,7.600545,6.615412,6.797212,5.792245,6.748119,6.917716,6.149723,4.229728,6.575087,4.765334,7.867553,7.338189,7.149217,7.273089,6.333009,6.573143,6.659211,6.690994,6.345973,7.570098,6.590201,7.026069,6.809891,7.714278,6.791471,6.57839,6.424886,7.18387,6.786437,6.867569,6.657431,7.230419,6.892984,7.242753,6.648383,6.913701,7.049289,6.663373
416,207165_at,2.514246,5.962207,5.609175,7.21715,6.317705,6.049121,6.460797,6.442592,6.190432,6.544672,3.825302,6.671841,5.804493,6.655854,5.890329,5.584121,5.852393,5.195125,7.313141,6.228492,6.625378,6.262587,6.272485,3.442923,7.066247,3.668537,5.910995,5.367821,6.961346,5.393328,5.891198,6.283909,5.807946,6.900219,6.47777,7.626619,7.381478,6.194736,5.768538,6.360423,6.88539,6.699916,6.62923,6.08229,6.239865,6.561326,6.517445,4.813609,6.085095,7.411929,4.993208,4.907124,7.482905,5.672351,6.468709,6.305027,6.760565,5.408139,7.024125,5.870971,5.9969,6.178446,7.11356,6.068331,6.616578,5.934687,7.072697,5.857868,7.14352,5.653586,5.257885,6.396386,5.939892,5.202814,6.425207,5.986448,4.791947,7.568979,5.661495,5.744664,7.18794,6.728023,5.670532,6.472687,6.087805,5.923048,7.085474,5.598544,6.534911,6.584755,6.694793,6.17086,6.665911,7.461171,6.109378,6.074643,6.756928,6.885142,6.522386,6.206898,5.807114,6.177179,6.444529,6.517157,5.786263,5.5982,6.617824,5.922125,4.581678,5.803,5.937716,6.720402,6.380117,7.14545,5.382119,5.621006,8.840759,5.895346,6.306466,6.576238,4.894543,7.259508,5.323968,6.415654,6.229698,6.465877,5.938091,5.83568,7.22345,6.728163,5.608022,5.038321,7.04553,6.910554,6.958105,4.650743,6.526495,6.298539,6.126272,5.329832,6.875105,4.83515,7.262965,4.352772,6.953075,7.153301,6.703498,4.990306,6.843705,6.435356,6.816299,4.526054,6.717897,6.708666,6.347281,6.406183,6.720491,6.76924,6.176196
417,204641_at,5.524436,7.190193,5.69121,7.455827,6.903659,6.549587,6.840848,7.972888,6.552409,6.947775,5.326711,7.179097,6.162136,7.49915,6.300084,4.083958,5.962786,7.165779,7.631513,6.630702,7.244187,5.629757,5.959824,6.189809,6.960992,5.089853,5.946031,4.854501,6.494657,6.110422,7.447734,7.13196,6.161684,7.152583,7.618555,8.185636,7.549176,5.819504,5.765358,6.186593,7.735868,7.850627,7.22862,6.709651,5.750043,7.721058,7.194388,5.883785,6.768954,7.647576,6.558578,5.694994,7.269511,4.312817,5.920216,6.44824,7.369221,6.375434,7.309006,6.685953,6.667506,7.629234,8.212461,7.398138,7.746954,5.418821,7.786962,6.531537,6.780099,6.35726,6.756555,6.663221,5.713113,5.862236,7.816065,5.572726,5.330445,8.136007,6.642049,6.760669,7.546101,7.71266,6.719488,6.568287,5.45938,7.401703,7.566621,6.010792,7.366494,7.517956,6.925305,6.720955,7.628232,8.118872,7.063639,6.306541,7.38754,7.701284,6.245454,6.692035,5.824591,6.605646,6.727771,8.359315,5.855929,5.154834,7.322662,7.437332,6.866056,4.071838,6.181239,7.07648,7.485438,7.52248,5.335867,6.813834,8.205961,7.185578,7.196418,7.008277,5.486607,7.643776,6.016212,7.515714,7.075936,7.010484,6.042188,6.147325,7.879771,8.033541,6.946407,5.190267,7.051022,7.632908,7.104959,5.511176,7.012923,6.157988,6.604235,6.464127,7.574315,6.668284,7.631707,5.883159,7.055298,7.866038,7.158671,4.031824,6.801165,6.852666,7.327357,6.059732,6.898201,6.82671,6.82985,7.052288,7.440023,7.256252,6.032757
418,222646_s_at,6.622685,6.857215,7.217883,7.503671,7.161691,7.692385,7.203713,7.188592,6.759954,6.943044,7.137626,7.277756,8.219507,7.368039,7.577336,7.328396,7.219266,7.187738,7.745861,7.199068,7.771898,7.034412,7.525302,6.598129,7.124392,7.240673,7.493639,6.509682,7.75978,7.268924,8.459716,7.917818,7.725537,7.575704,7.336075,7.196486,6.788436,6.72357,6.999774,7.613416,7.427089,7.220962,8.681516,6.823554,7.654454,7.321094,8.012023,7.123941,7.319929,10.051601,7.249538,7.305716,8.726706,6.986894,6.901241,6.997533,8.210388,7.057021,8.83074,7.105426,8.862053,7.455788,6.774627,7.396289,7.082041,7.257994,8.855243,6.713558,7.670602,6.817073,7.563555,7.486627,7.924139,7.018515,7.576706,7.735336,7.156352,7.493728,7.463328,7.362514,7.564282,8.371866,6.531657,6.762653,7.496196,8.287239,8.161361,6.879555,7.725875,9.12365,7.93896,8.567475,7.538742,8.140238,6.961686,7.350076,7.991066,7.536822,7.322638,7.974863,7.277754,6.942832,8.095308,7.628755,7.499924,6.984495,7.787209,7.248971,8.779126,7.52983,7.298059,7.491062,8.311776,7.429858,7.342777,7.189103,7.776318,7.18191,7.730495,7.468391,6.783926,7.89536,7.251955,7.219841,7.435731,6.486619,8.244807,6.561017,8.256325,7.447072,6.218375,7.070438,7.284508,7.013808,8.997798,7.015741,8.374518,7.174163,7.329108,7.343244,7.572162,7.178106,7.441005,7.043287,9.166109,8.156111,6.594048,7.311568,7.459924,7.762947,7.648651,7.046989,7.554142,7.106767,8.311366,7.959184,7.33086,8.007637,7.054249
419,201644_at,6.978143,8.084629,8.232097,7.720537,7.661333,8.778389,7.733675,7.447247,7.30436,7.949783,7.156093,7.265505,8.299426,7.694306,7.200383,7.435596,7.394839,7.940557,7.130898,7.658581,7.842055,7.685009,7.275285,7.773814,7.607482,7.416244,8.535744,7.386205,7.484029,7.745857,8.016885,6.382079,7.344151,7.551026,7.343183,8.347189,7.925804,7.691657,7.847919,7.897327,8.426962,8.751667,7.633415,7.502134,8.145004,7.397465,7.515016,7.442702,7.577355,9.266271,7.244609,7.587215,9.866436,7.430587,7.37917,7.198738,7.463971,7.590419,8.309663,8.188373,8.437364,7.724493,7.680905,7.70253,7.29899,7.430913,7.615444,7.690798,7.641071,7.203744,7.490837,7.646556,6.857955,6.667965,7.705735,7.978842,7.510536,7.008876,7.391125,6.795118,5.0296,7.415422,7.74612,7.733981,7.771609,8.20242,7.35098,7.48952,8.480308,7.954937,7.129877,8.829546,7.606071,8.712549,7.364271,8.112027,7.709404,8.687956,7.592894,7.5596,6.940296,7.176761,7.777964,7.525412,7.234581,7.150877,7.73989,7.809488,7.911522,6.658011,7.634134,7.155938,8.360793,8.118403,7.556086,7.325493,7.911429,8.470918,8.327682,7.372452,6.755295,7.886765,7.801721,8.370145,7.693019,7.264,7.84174,8.780332,6.662107,8.647905,7.360118,7.391077,8.037591,8.050429,7.619679,7.356986,7.668423,8.297559,7.477766,7.59631,7.269995,7.834039,8.439975,7.632572,8.704482,8.63864,8.423032,6.505433,7.533052,7.384238,8.669304,7.896247,7.871699,7.425802,8.457998,8.529554,8.041132,9.130707,7.86738
420,225507_at,8.641276,8.246111,7.96348,7.967176,8.318671,7.936126,8.621409,7.994874,8.051873,8.728024,8.182667,8.389149,8.578615,8.024008,8.051175,8.446692,8.618529,8.030539,8.201334,8.050392,8.512854,8.628797,8.565777,8.634814,8.099817,8.5273,8.369737,8.235811,8.208856,8.176362,7.847925,8.277426,8.735111,8.410402,8.111714,8.322391,8.233716,8.497171,8.737742,8.590262,8.369257,7.556296,8.422683,8.621403,8.512102,8.359693,8.463995,8.304632,8.722489,8.173258,8.170222,7.883669,7.836923,8.175009,8.402837,8.216453,7.702617,8.067756,7.913307,8.43229,7.722459,8.054193,8.517574,8.455792,8.434184,8.649184,8.435614,8.849304,7.993171,8.310954,7.775389,8.309195,8.218308,8.69346,8.2337,8.493934,8.494247,8.295885,8.275343,8.186646,8.30143,7.929907,8.366143,7.434114,8.038996,8.57932,7.765587,8.606301,8.396263,8.826261,8.201154,7.499339,8.10634,7.81813,8.357655,8.094988,8.287503,7.958451,8.441674,8.063363,8.719723,7.983379,8.224394,7.818032,8.50042,8.649345,8.40956,7.90615,8.506873,8.916194,8.822103,8.023726,8.239456,8.593928,8.238404,8.545999,8.309598,8.458206,7.805691,8.157686,8.544082,7.911582,8.407447,7.497606,8.339163,8.750778,8.107467,8.31917,7.578091,8.015598,8.646881,8.644066,8.220594,8.616726,8.353764,8.446142,8.47524,8.457417,8.096263,8.418319,8.70982,8.228949,8.264267,8.004668,8.302616,7.868491,8.375541,8.743408,7.877453,8.626886,8.652313,7.848873,8.067579,8.629917,8.477583,7.974386,8.420085,8.282404,8.268614
421,217857_s_at,6.780406,6.664603,6.366868,6.969298,6.540266,5.786563,6.055506,6.895106,5.676123,5.985793,6.328721,4.876191,6.667773,5.829906,5.416372,6.614685,5.894058,5.796144,2.918444,6.695498,6.690874,6.174413,4.74004,6.124218,6.011396,6.196191,4.591366,6.747982,6.50873,7.026945,6.848262,5.759809,6.326105,6.435845,6.366934,4.583947,6.245454,5.900884,5.701358,6.227752,6.350574,7.200232,6.05627,5.902605,6.616279,6.269429,5.990934,6.418703,6.372399,6.487338,5.744811,6.477466,6.663263,5.931322,5.834592,6.599258,6.584641,6.641226,6.114699,6.586933,6.68026,6.78955,6.326588,6.81528,6.198632,5.414954,6.092864,3.779298,5.92858,5.954125,6.423159,6.099888,5.708721,5.863784,6.788847,5.934393,5.507124,6.775963,6.511261,6.37574,5.964345,6.713065,6.69621,6.042469,6.424766,6.008687,5.967048,6.433626,7.11194,3.626384,5.651126,6.544336,6.669678,6.841788,6.627321,5.914021,5.658197,4.489902,6.559434,5.26805,5.768795,6.057754,6.628686,7.019645,4.458809,5.791417,6.761065,5.522886,5.906417,4.278504,6.018644,7.090565,6.256401,6.450429,6.72722,5.54269,5.360411,6.869913,6.304806,6.224978,4.981655,6.937863,3.966485,5.419048,5.744038,6.801983,4.996219,4.709299,6.36971,6.017582,5.290543,6.322573,6.53831,7.301228,6.817441,6.238887,6.111499,7.282178,5.64051,5.620173,5.151045,5.79205,7.191196,4.99868,5.720579,4.258406,6.010434,3.855891,6.004254,6.420341,6.473428,4.119625,6.031842,6.458906,5.208943,5.611201,6.876997,7.343215,6.458122
